event_id,timestamp,user,country,device,resource,success,auth_method,is_attack
b00c41f9-e6b3-42c2-90ad-2cb48de25062,2026-01-28T06:39:10.395577,user6@example.com,India,Laptop,wiki,1,password,0
635c19d0-3452-4714-9531-7f2cd3c20f87,2026-01-28T08:48:47.395577,user6@example.com,India,Laptop,wiki,1,password,0
1ec6a041-d578-40f8-9649-758345131a0b,2026-01-28T17:30:41.395577,user7@example.com,USA,Laptop,wiki,1,mfa,0
0b8ec584-c275-43bd-ab02-90df9c157bb3,2026-01-28T17:40:56.395577,user7@example.com,USA,Laptop,payroll.csv,1,mfa,0
00f0a973-bdfe-47e8-9a81-6a38ffbce4fc,2026-01-28T18:23:10.395577,user7@example.com,USA,Laptop,email,1,mfa,0
1006d10e-ac11-496d-90db-60df50a0b9d5,2026-01-28T17:05:16.395577,user7@example.com,USA,Laptop,hr_portal,1,password,0
7cf4f628-f3df-4384-832a-1bba548ef6ac,2026-01-28T16:21:29.395577,user7@example.com,USA,Laptop,email,1,mfa,0
cd002287-76bb-42bd-8a73-b122ccfb61fa,2026-01-28T19:07:17.395577,user7@example.com,USA,Laptop,email,1,password,0
5cfbd22c-c8d1-4800-8862-8af48e6dba82,2026-01-28T18:56:52.395577,user8@example.com,China,Laptop,wiki,1,password,0
e38b9b54-dc1c-406b-8828-9c6d074db067,2026-01-28T18:56:28.395577,user8@example.com,China,Laptop,email,1,password,0
f9d511aa-35e4-41f8-80ce-af62f5b9d19d,2026-01-28T17:04:12.395577,user8@example.com,China,Laptop,finance_dashboard,1,password,0
c2062e2b-b529-4383-ba1f-7cec69452629,2026-01-28T16:41:36.395577,user8@example.com,China,Laptop,wiki,1,mfa,0
020cdea7-b444-4667-aca8-63078ef86cc9,2026-01-28T17:52:20.395577,user8@example.com,China,Laptop,payroll.csv,1,mfa,0
0e9671c2-b11b-4059-800a-239b3ef0e468,2026-01-28T18:41:25.395577,user8@example.com,China,Laptop,hr_portal,1,mfa,0
b287fd24-10cb-404d-9499-83123ef50e44,2026-01-29T07:29:16.395577,user1@example.com,Canada,Laptop,hr_portal,1,mfa,0
b11791af-0aed-4884-8cd0-8da24f445dc6,2026-01-29T08:44:08.395577,user1@example.com,Canada,Laptop,hr_portal,1,password,0
0fa8d50c-c5bb-4cce-bb90-8a30d4fd4145,2026-01-29T08:30:43.395577,user1@example.com,Canada,Laptop,code_repo,1,password,0
4d2ecd0d-4997-4817-88fe-0c6a10f5124b,2026-01-29T06:21:42.395577,user1@example.com,Canada,Laptop,wiki,1,password,0
2147b1fa-f93b-4efd-aeed-8b1b37832836,2026-01-29T06:38:54.395577,user1@example.com,Canada,Laptop,code_repo,1,mfa,0
81931964-e679-4b7d-b6c1-78b21d65aa6a,2026-01-29T06:26:21.395577,user1@example.com,Canada,Laptop,wiki,1,password,0
d346539e-f94b-4b25-97d8-bed60773c18b,2026-01-29T09:36:58.395577,user2@example.com,Canada,Desktop,email,1,mfa,0
35786cb8-57e9-4bc8-8370-6ae9a48c93fd,2026-01-29T09:07:25.395577,user2@example.com,Canada,Desktop,wiki,1,password,0
a9d22913-97e4-4e6b-ac4d-5cb2d5586aa4,2026-01-29T08:26:45.395577,user2@example.com,Canada,Desktop,wiki,1,mfa,0
842e96ad-856b-4695-ab75-9c40a47a4b8f,2026-01-29T08:55:11.395577,user2@example.com,Canada,Desktop,wiki,1,mfa,0
24b7232a-33b2-4267-b786-1fac073d37e2,2026-01-29T07:52:02.395577,user2@example.com,Canada,Desktop,email,1,password,0
0b2bbaef-7143-4a94-b6b7-f69163a3bec3,2026-01-29T07:53:55.395577,user2@example.com,Canada,Desktop,hr_portal,1,password,0
8d608995-6696-4098-9639-2913e0fbca01,2026-01-29T06:28:52.395577,user3@example.com,USA,Laptop,code_repo,1,mfa,0
99bc6b7c-57b9-4a0a-a098-78a6b1784487,2026-01-29T08:01:24.395577,user3@example.com,USA,Laptop,wiki,1,mfa,0
c5c2c21d-6271-406d-81ae-d3fb9d528a07,2026-01-29T08:05:33.395577,user3@example.com,USA,Laptop,wiki,0,password,0
a1778cc9-ba10-4fb5-b84b-3ff63b59b2a0,2026-01-29T07:27:09.395577,user3@example.com,USA,Laptop,email,1,password,0
fc41ba57-14c0-46c6-b953-6a172913e4e4,2026-01-29T06:27:40.395577,user3@example.com,USA,Laptop,email,1,password,0
2c0a4fc0-532d-440e-ba1a-404a4b2b7523,2026-01-29T06:43:10.395577,user3@example.com,USA,Laptop,email,1,password,0
b1f23b97-efba-455d-872f-246ecf872c46,2026-01-29T17:56:44.395577,user4@example.com,Canada,Mobile,code_repo,1,password,0
ede02aea-c167-41d9-a5a2-0015eada4fd7,2026-01-29T16:31:34.395577,user4@example.com,Canada,Mobile,finance_dashboard,0,mfa,0
c94eff9b-81a3-42ac-84d9-b2e22bf9d288,2026-01-29T18:56:26.395577,user4@example.com,Canada,Mobile,wiki,1,password,0
afd2d373-cc97-4f92-9c2b-eee92d8fecb7,2026-01-29T16:50:12.395577,user4@example.com,Canada,Mobile,payroll.csv,1,mfa,0
4aaab38a-c61e-4296-88ba-0807fa770087,2026-01-29T18:51:19.395577,user4@example.com,Canada,Mobile,email,1,password,0
a3d13a90-6302-49ba-9af3-04608b6bfd80,2026-01-29T17:46:55.395577,user4@example.com,Canada,Mobile,payroll.csv,1,mfa,0
867c8998-d31f-45cb-aede-f2ffb6162fb3,2026-01-29T12:06:54.395577,user5@example.com,India,Mobile,wiki,1,mfa,0
9aded06a-422c-4d75-8d10-c04412ad78ad,2026-01-29T14:10:21.395577,user5@example.com,India,Mobile,wiki,1,mfa,0
d087f26e-1782-4c68-917e-d374f60f5ec2,2026-01-29T11:59:01.395577,user5@example.com,India,Mobile,payroll.csv,1,mfa,0
cb6bc26d-182b-4876-a1e1-8ff37e77cfb4,2026-01-29T12:40:20.395577,user5@example.com,India,Mobile,payroll.csv,1,mfa,0
ecb44f1a-d643-4443-bbd0-518439c33434,2026-01-29T12:06:27.395577,user5@example.com,India,Mobile,email,1,mfa,0
b289015b-7ad7-42cb-8e24-f96c644ce084,2026-01-29T12:00:57.395577,user5@example.com,India,Mobile,finance_dashboard,1,mfa,0
32b63c4f-beeb-4151-8fdc-fa9f62ede43f,2026-01-29T07:13:59.395577,user6@example.com,India,Laptop,code_repo,1,password,0
90bbe788-a171-4b5c-b0df-77423b4f49a1,2026-01-29T08:03:44.395577,user6@example.com,India,Laptop,code_repo,1,mfa,0
a2064f02-45c0-4010-9062-81217512b656,2026-01-29T08:13:01.395577,user6@example.com,India,Laptop,hr_portal,1,mfa,0
f14fc3c2-962e-499c-bd7a-0c29c6c90961,2026-01-29T07:48:16.395577,user6@example.com,India,Laptop,hr_portal,1,mfa,0
45e88295-6a54-4c64-8f6a-84bfa8fb0c70,2026-01-29T08:02:29.395577,user6@example.com,India,Laptop,email,1,mfa,0
3bff79c3-fa51-4e60-99e8-82bb5f8a074a,2026-01-29T08:27:47.395577,user6@example.com,India,Laptop,payroll.csv,1,mfa,0
364775b8-6760-42e0-8c8d-9df446c73174,2026-01-29T18:45:50.395577,user7@example.com,USA,Laptop,wiki,1,mfa,0
592e531d-6684-425d-8374-d8d8b41af0f1,2026-01-29T17:56:57.395577,user7@example.com,USA,Laptop,code_repo,1,password,0
094043e3-0881-423a-8d44-746e754cee43,2026-01-29T16:58:40.395577,user7@example.com,USA,Laptop,code_repo,1,password,0
f04e22c7-323e-4298-82b7-bd86c0a18529,2026-01-29T16:26:15.395577,user7@example.com,USA,Laptop,wiki,1,mfa,0
14d892e5-5484-4550-9976-7625ec337cb0,2026-01-29T17:05:40.395577,user7@example.com,USA,Laptop,code_repo,1,password,0
28a1db92-5c06-4648-81e0-a9a00e16c906,2026-01-29T17:13:13.395577,user7@example.com,USA,Laptop,finance_dashboard,1,password,0
f9940ee5-5aeb-4c0d-ba1f-5ee768ff486f,2026-01-29T16:47:46.395577,user8@example.com,China,Laptop,payroll.csv,1,mfa,0
fbe31dd1-7d8d-43e6-be45-1bf08b77db75,2026-01-29T17:07:28.395577,user8@example.com,China,Laptop,finance_dashboard,1,mfa,0
82c94831-e4f7-44c1-83e1-06159a6ee208,2026-01-29T17:33:39.395577,user8@example.com,China,Laptop,email,1,mfa,0
60ee9514-70f5-4f73-9a06-5623b4bab881,2026-01-29T17:04:32.395577,user8@example.com,China,Laptop,wiki,1,password,0
c4004677-44fb-48ad-820a-b6179fc4c689,2026-01-29T16:22:19.395577,user8@example.com,China,Laptop,finance_dashboard,1,password,0
4b60d9ed-143c-4291-bddd-312121802f2a,2026-01-29T16:20:03.395577,user8@example.com,China,Laptop,wiki,1,password,0
edd3c1b1-151e-435e-953b-578add29cb62,2026-01-30T08:36:56.395577,user1@example.com,Canada,Laptop,wiki,1,mfa,0
bd49fc0b-ff33-4e4d-b321-f00ea2389655,2026-01-30T07:49:07.395577,user1@example.com,Canada,Laptop,email,1,password,0
1173dfa6-733d-422e-b53b-576c5b65a4e2,2026-01-30T06:52:41.395577,user1@example.com,Canada,Laptop,code_repo,1,password,0
a6ba1c7b-1c44-4462-9986-3bd7ce2b5e09,2026-01-30T06:24:03.395577,user1@example.com,Canada,Laptop,email,1,mfa,0
1e20b5fe-12e3-4fb7-aa73-627264269a39,2026-01-30T07:57:06.395577,user1@example.com,Canada,Laptop,wiki,1,password,0
372cc414-b8ca-46ca-a6e8-c7fe259c0bc2,2026-01-30T07:57:46.395577,user1@example.com,Canada,Laptop,payroll.csv,1,password,0
9fb1240b-0cf8-444a-9298-42b09d0bde86,2026-01-30T09:27:27.395577,user2@example.com,Canada,Desktop,code_repo,1,password,0
4eacaefd-e463-4b4a-bd39-be2072b24260,2026-01-30T08:20:02.395577,user2@example.com,Canada,Desktop,hr_portal,1,mfa,0
c3ec2de7-a9e9-4b17-bb0d-b0ca88f4b124,2026-01-30T07:16:31.395577,user2@example.com,Canada,Desktop,hr_portal,1,mfa,0
ad3d5289-b273-4285-b215-c59fa79530fa,2026-01-30T08:19:57.395577,user2@example.com,Canada,Desktop,payroll.csv,1,mfa,0
b90a4a42-da81-472c-b6a1-f18418854398,2026-01-30T08:45:02.395577,user2@example.com,Canada,Desktop,wiki,1,password,0
65246c4e-bf72-40db-9f0a-1d4c808264b9,2026-01-30T08:59:48.395577,user2@example.com,Canada,Desktop,finance_dashboard,1,password,0
ce18e274-8c86-482e-886d-5431b40f302d,2026-01-30T06:56:21.395577,user3@example.com,USA,Laptop,finance_dashboard,1,password,0
f389afb9-4fc3-4ea4-a270-0c4a0d6e2583,2026-01-30T09:04:45.395577,user3@example.com,USA,Laptop,finance_dashboard,1,password,0
958bfc24-a935-43cb-8c6d-bf7f637766f2,2026-01-30T07:46:09.395577,user3@example.com,USA,Laptop,wiki,1,password,0
4e6ae9b5-ea06-454e-8a0e-322b0bb89595,2026-01-30T08:40:08.395577,user3@example.com,USA,Laptop,wiki,1,mfa,0
d5530b46-77f3-451e-9f02-cb32829ef9d6,2026-01-30T07:38:49.395577,user3@example.com,USA,Laptop,code_repo,1,password,0
9dbddec2-4a36-40f5-91ee-e3ae937a5597,2026-01-30T07:39:12.395577,user3@example.com,USA,Laptop,wiki,1,mfa,0
38faad19-be55-453a-a063-cb534fb022d1,2026-01-30T18:14:57.395577,user4@example.com,Canada,Mobile,email,1,mfa,0
417269d8-2ff0-4511-83fa-052f6f291000,2026-01-30T17:01:53.395577,user4@example.com,Canada,Mobile,finance_dashboard,1,password,0
d8e83105-ed35-45f7-a4e9-e7c0910d5df1,2026-01-30T19:08:02.395577,user4@example.com,Canada,Mobile,wiki,1,password,0
41a54eda-1834-409a-85d3-f33c5a89193b,2026-01-30T18:36:07.395577,user4@example.com,Canada,Mobile,wiki,1,password,0
604c68c0-784e-4146-b398-ef85ebb8d9a0,2026-01-30T16:30:03.395577,user4@example.com,Canada,Mobile,hr_portal,1,mfa,0
154d3af9-f577-440c-9d52-7baa70790199,2026-01-30T18:43:35.395577,user4@example.com,Canada,Mobile,email,1,password,0
74c5a9ad-de4a-465d-8334-a6d83c72a72f,2026-01-30T13:22:47.395577,user5@example.com,India,Mobile,finance_dashboard,0,mfa,0
0830e940-3440-4d6a-8903-963b8a23f263,2026-01-30T11:27:21.395577,user5@example.com,India,Mobile,email,1,password,0
a4b996d5-7052-4832-abc8-ac14f1b9d1d8,2026-01-30T14:05:37.395577,user5@example.com,India,Mobile,wiki,1,mfa,0
5ad5b886-d94c-484e-9885-dd06c47087ea,2026-01-30T13:57:45.395577,user5@example.com,India,Mobile,wiki,1,mfa,0
07347d09-b229-492b-b239-7ca4609afccd,2026-01-30T11:42:03.395577,user5@example.com,India,Mobile,hr_portal,1,password,0
ec93214f-e6db-460b-a78b-1a410a433c03,2026-01-30T11:30:17.395577,user5@example.com,India,Mobile,wiki,1,mfa,0
3d55ca7f-1059-4bef-bc3d-9e329aa48c58,2026-01-30T06:31:14.395577,user6@example.com,India,Laptop,code_repo,1,mfa,0
b492a9e0-41ff-4360-9bf3-83eca1e31a1f,2026-01-30T06:41:02.395577,user6@example.com,India,Laptop,wiki,1,mfa,0
d2fe9139-0303-412a-897e-3b620f314ca9,2026-01-30T08:11:48.395577,user6@example.com,India,Laptop,hr_portal,1,password,0
60be28d4-c0f6-4779-8910-2ac00cf50294,2026-01-30T08:36:42.395577,user6@example.com,India,Laptop,wiki,1,mfa,0
bc313dce-4f75-4a7e-b302-d1335e1a78c2,2026-01-30T09:11:19.395577,user6@example.com,India,Laptop,wiki,1,password,0
c52e71e7-d7cf-425c-8a98-c4786d8866b6,2026-01-30T07:14:36.395577,user6@example.com,India,Laptop,finance_dashboard,1,mfa,0
213785bb-d9ce-43d7-aa7e-bef2544b7702,2026-01-30T17:08:22.395577,user7@example.com,USA,Laptop,wiki,1,mfa,0
226852d9-618a-4233-b8d3-3f593646d453,2026-01-30T16:58:37.395577,user7@example.com,USA,Laptop,wiki,1,password,0
505bda67-db53-4d6e-8a6b-d82a4ef6a7b2,2026-01-30T16:43:18.395577,user7@example.com,USA,Laptop,code_repo,1,mfa,0
8097c9e6-790f-48f2-b7a3-26659e8cdc4f,2026-01-30T18:18:22.395577,user7@example.com,USA,Laptop,code_repo,1,mfa,0
b95a397a-6ae6-4eb8-a90b-c3786a18a704,2026-01-30T17:53:13.395577,user7@example.com,USA,Laptop,wiki,1,password,0
6156edce-30ab-4d30-ac01-60db96be1706,2026-01-30T18:16:43.395577,user7@example.com,USA,Laptop,payroll.csv,1,mfa,0
8e599157-b087-4a36-a4d6-02e712766386,2026-01-30T16:59:33.395577,user8@example.com,China,Laptop,wiki,1,password,0
9130772d-d2e4-49d9-89ca-58a4c074a33a,2026-01-30T17:23:12.395577,user8@example.com,China,Laptop,code_repo,1,password,0
e81faa39-00b3-43ac-9212-408b32ebf8f3,2026-01-30T18:02:31.395577,user8@example.com,China,Laptop,code_repo,1,mfa,0
44f03d28-effc-40da-aabd-a46d85967154,2026-01-30T16:28:01.395577,user8@example.com,China,Laptop,wiki,1,password,0
e46e3577-361a-42ae-98cf-2b8cfce2954f,2026-01-30T16:23:33.395577,user8@example.com,China,Laptop,finance_dashboard,1,password,0
95f70321-6508-47a2-ba9f-fcb1029937d0,2026-01-30T18:11:05.395577,user8@example.com,China,Laptop,hr_portal,1,mfa,0
55b65b9b-8a48-4628-90bf-acf6429210c2,2026-01-31T07:29:10.395577,user1@example.com,Canada,Laptop,email,1,mfa,0
3d64150a-ab45-4214-8fa7-f4a23ddbd65d,2026-01-31T07:56:02.395577,user1@example.com,Canada,Laptop,hr_portal,1,mfa,0
30fd9fd0-a90c-4c5f-bf39-de8798196280,2026-01-31T08:32:08.395577,user1@example.com,Canada,Laptop,wiki,1,mfa,0
d39fa011-9e63-4185-85cd-de11a671b71a,2026-01-31T07:24:52.395577,user1@example.com,Canada,Laptop,wiki,1,mfa,0
296bf566-fc27-43ca-932c-88e7b9d09a6d,2026-01-31T08:35:04.395577,user1@example.com,Canada,Laptop,code_repo,1,mfa,0
55718313-ee41-4c0f-8c03-5740986dd1cb,2026-01-31T07:06:10.395577,user1@example.com,Canada,Laptop,wiki,1,password,0
22440a24-5463-439d-b62d-039647a2c8d4,2026-01-31T09:59:59.395577,user2@example.com,Canada,Desktop,code_repo,1,password,0
